"id","otel_ad","fiyat","imageURL","score","fiyat_araligi","bolge","hava_alanina_uzakligi","denize_uzakligi","plaj","iskele","a_la_carte_restoran","asansor","acik_restoran","kapali_restoran","acik_havuz","kapali_havuz","bedensel_engelli_odasi","bar","su_kaydiragi","balo_salonu","kuafor","otopark","market","sauna","doktor","beach_voley","fitness","canli_eglence","wireless_internet","animasyon","sorf","parasut","arac_kiralama","kano","spa","masaj","masa_tenisi","cocuk_havuzu","cocuk_parki"
121,Narcia Resort,"57.682,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02771/1050X700/tsr02771637254186903633105.jpg,"8,4",+33000,Antalya - Side-Kumköy ,"55 km, Antalya HA ","300 - 400 Metre Arası",Yok,Yok,"2","1","1","1","0","1","1","4","1","0","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","1","1"
218,Hotel Gold Stone,"14.700,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12994/1050X700/tsr12994638185643711049531.jpg,"7","13000-15000",Antalya - Kemer-Beldibi ,"No Info km, No Info",No Info,Mavi Bayraklı Halk Plajı,Yok,"0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
215,Finike Sever Otel,"7.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10046/1050X700/tsr10046637582376144678812.jpg,,"5000-7000",Antalya - Finike ,"110 km, Antalya ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
169,Side Palm Dor Hotel,"23.275,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03342/1050X700/tsr03342638144810017443167.jpg,"8,1","23000-25000",Antalya - Side-Side ,"70 km, Antalya HA ","400 - 500 Metre Arası",Halk Plajı,Yok,"0","1","0","1","1","0","0","2","1","0","0","1","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0","1","1"
219,Kahveci Alibey Hotel Luxury Concept,"27.452,81 TL",https://cdn.tatilsepeti.com/Files/TesisResim/06018/tsr06018637036392370103825.jpg,"7,8","27000-29000",Marmaris - Siteler ,"95 km, Dalaman ",Denize Sıfır,Özel Plaj,Yok,"1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
122,Nirvana Cosmopolitan Hotel,"120.240,15 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10550/1050X700/tsr10550638524069084427402.jpg,"8,9",+33000,Antalya - Lara-Kundu ,"12 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"5","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1"
21,Lrs Lake River Side Hotel Spa,"53.166,40 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05922/1050X700/tsr05922638141838814462307.jpg,"8,1",+33000,Antalya - Side-Titreyengöl ,"65 km, Antalya HA ","750 Metre ve Üzeri",Özel Plaj,Yok,"3","1","1","1","1","1","1","2","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
248,Cocos The Club Solto,"90.440,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11477/1050X700/tsr11477637715344921765275.jpg,,+33000,Çeşme - Alaçatı ,"90 km, Adnan Menderes HA ",Denize Sıfır,Mavi Bayraklı Plaj,Var,"1","1","1","1","1","1","1","2","0","0","0","1","0","1","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0"
249,Cooks Club Alanya +12 Adult Only,"36.660,49 TL",,"",+33000,"","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
170,Sirene Luxury Bodrum,"148.898,75 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06053/1050X700/tsr06053638447238825515706.jpg,"7,8",+33000,Bodrum - Yalıkavak ,"50 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"1","1","1","1","2","1","0","2","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0"
265,Ekici Hotel,"25.074,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00619/1050X700/tsr00619638513920349911723.jpg,"8,9","25000-27000",Antalya - Kaş ,"160 km, Dalaman HA ","100 - 200 Metre Arası",Yok,Yok,"0","1","1","1","1","0","0","2","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1"
172,Soliport Hotel Spa Alaçatı,"64.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12259/1050X700/tsr12259638194021664141940.jpg,,+33000,Çeşme - Alaçatı ,"88 km, Adnan Menderes HA ","200 - 300 Metre Arası",Halk Plajı,Yok,"0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0"
22,Lrs Port River Hotel Spa,"58.828,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05927/1050X700/tsr05927638064563653648627.jpg,"7,6",+33000,Antalya - Side-Titreyengöl ,"65 km, Antalya HA ","200 - 300 Metre Arası",Yok,Yok,"2","1","1","1","1","1","1","4","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
123,Pirate`s Beach Club,"49.375,06 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00066/1050X700/tsr00066637306167854773097.jpg,"8,7",+33000,Antalya - Kemer-Tekirova ,"70 km, Antalya HA ","200 - 300 Metre Arası",Özel Plaj,Var,"3","0","1","1","4","0","1","6","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1"
267,Golden Orange Hotel,"44.215,57 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08442/tsr08442636723528828279321.jpg,"9,6",+33000,Antalya - Konyaaltı ,"16 km, Antalya HA ","300 - 400 Metre Arası",Halk Plajı,Yok,"0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
250,Costa Farilya Special Class Hotel Bodrum,"86.100,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05843/1050X700/tsr05843638466254145599538.jpg,"8,7",+33000,Bodrum - Gündoğan ,"48 km, Bodrum Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"1","0","1","1","1","0","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","1","0","1","1","1","1","0"
266,Elista Boutique Hotel Spa,"90.241,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07867/1050X700/tsr07867638258135726680247.jpg,"9",+33000,Bodrum - Türkbükü ,"35 km, Milas HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"1","0","1","1","1","0","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0"
171,Sofa Kaleiçi,"31.311,46 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13077/1050X700/tsr13077638197508453875047.jpg,,"29000-33000",Antalya - Muratpaşa ,"9 km, Antalya HA ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
221,Kaş Marin Hotel,"24.184,76 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03418/1050X700/tsr03418637352494442778769.jpg,"7,3","23000-25000",Antalya - Kaş ,"160 km, Dalaman ",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,Var,"1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
173,The Hello Hotel,"36.993,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13934/1050X700/tsr13934638501565029247577.jpg,,+33000,Bodrum - Gümbet ,"35 km, Milas HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","0","1","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0"
223,Kosa Otel Antalya,"40.114,82 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07758/1050X700/tsr07758637139446493002415.jpg,"9",+33000,Antalya - Kaleiçi-Antalya Merkez ,"17 km, Antalya HA ","300 - 400 Metre Arası",Halk Plajı,Yok,"0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
220,Karyatit Hotel,"14.861,64 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08918/tsr08918636874879159968502.jpg,,"13000-15000",Antalya - Kaleiçi ,"12 km, Antalya ","200 - 300 Metre Arası",Halk Plajı,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0"
222,Khai Hotel Bodrum,"84.210,94 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11700/1050X700/tsr11700637610786942551712.jpg,,+33000,Bodrum - Ortakent-Yahşi ,"45 km, Milas ",Denize Sıfır,Özel Plaj,Yok,"1","0","1","1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
225,La Local Beach Hotel Yalıkavak,"24.517,51 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07730/1050X700/tsr07730638480401320156219.jpg,"10","23000-25000",Bodrum - Yalıkavak ,"60 km, Milas ",Denize Sıfır,Özel Plaj,Var,"1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
23,Lykia World Antalya,"62.475,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01723/1050X700/tsr01723638108640178237383.jpg,"7,8",+33000,Antalya - Belek-Boğazkent ,"50 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"5","1","1","1","6","2","1","5","1","0","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","0","1","1","1"
227,Lara Park Hotel,"34.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08796/1050X700/tsr08796638427232576155406.jpg,"7,2",+33000,Antalya - Lara-Örnekköy ,"10 km, Antalya ","200 - 300 Metre Arası",Özel Plaj,Yok,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
224,Kupina Alaçatı,"41.300,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/09474/tsr09474636904951398632814.jpg,,+33000,Çeşme - Alaçatı ,"85 km, Adnan Menderes HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
174,The Rest Port Argento,"31.816,02 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13923/1050X700/tsr13923638479613562594645.jpg,,"29000-33000",Bodrum - Gümüşlük ,"57 km, Milas ","750 Metre ve Üzeri",Yok,Yok,"1","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
226,La Siete Hotel,"57.750,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09988/1050X700/tsr09988637341270421259425.jpg,,+33000,Antalya - Lara ,"14 km, Antalya ",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
228,Laren Family Hotel Spa,"48.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08218/1050X700/tsr08218638486285612545405.jpg,,+33000,Antalya - Lara ,"6 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","1","0","1"
175,Villa Side Hotel,"26.131,70 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04396/1050X700/tsr04396638399649500192692.jpg,"9,1","25000-27000",Antalya - Side ,"60 km, Antalya HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","1","1","1","1","1","1","0","1","0","1","1","1","1","0","0","1","0","1","0","0","0","1","0","1","1","1","1","1"
176,Ambassador Plaza Hotel	,"30.537,62 TL",,"","29000-31000","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
252,Grand Hotel Derin,"21.681,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/14200/1050X700/tsr14200638548475728761032.jpg,,"21000-23000",Antalya - Kemer ,"45 km, Antalya ","300 - 400 Metre Arası",Özel Plaj,Yok,"0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1"
24,Martı Myra,"76.160,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00038/1050X700/tsr00038638476749961181784.jpg,"8,9",+33000,Antalya - Kemer-Tekirova ,"70 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"5","1","1","1","7","1","1","6","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1"
253,Grand Nar Hotel Adult Only +16,"18.375,00 TL",,"","17000-19000","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
251,Fun And Sun Club Saphire,"58.968,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07791/1050X700/tsr07791638333289370901319.jpg,"7,4",+33000,Antalya - Kemer-Tekirova ,"73 km, Antalya HA ",Denize Sıfır,Özel Plaj,Yok,"3","0","1","1","1","1","0","5","1","0","1","1","0","1","1","1","1","0","1","1","0","0","1","0","0","1","1","1","0"
230,Lemon Garden,"37.367,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03136/1050X700/tsr03136637538341120253920.jpg,"9",+33000,Bodrum - Türkbükü ,"45 km, Milas HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
254,Hotel Caprea Marmaris,"29.181,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12549/1050X700/tsr12549638246844514845946.jpg,,"29000-31000",Marmaris - Siteler ,"99 km, Dalaman HA ","50 Metreye Kadar",Özel Plaj,Yok,"0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1"
229,Leaf Port Hotel,"33.062,28 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11915/1050X700/tsr11915637690429650592893.jpg,,+33000,Antalya - Konyaaltı ,"30 km, Antalya ","300 - 400 Metre Arası",Mavi Bayraklı Plaj,Yok,"1","1","1","1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
177,Orfeus Queen Spa,"21.396,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05882/1050X700/tsr05882637108860398749766.jpg,"7,8","21000-23000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ","300 - 400 Metre Arası",Yok,Yok,"0","1","1","1","1","1","0","1","0","0","1","1","0","1","0","1","1","1","1","0","0","0","1","1","1","1","1","1","1"
25,Martı Resort Hotel,"83.776,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00147/1050X700/tsr00147638477409535047375.jpg,"7,9",+33000,Marmaris - İçmeler ,"105 km, Dalaman HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"2","1","1","1","3","1","1","5","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1"
255,Kaya Maris Hotel,"39.950,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00962/1050X700/tsr00962637831368615124649.jpg,"7,2",+33000,Marmaris - Siteler ,"95 km, Dalaman HA ","50 Metreye Kadar",Özel Plaj,Yok,"0","1","1","1","1","0","1","1","0","0","1","1","1","1","1","0","1","0","1","1","0","0","1","0","0","1","1","1","0"
178,Alkan Hotel,"18.649,24 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03390/1050X700/tsr03390638162174775620834.jpg,"8","17000-19000",Marmaris - Merkez ,"96 km, Dalaman HA ","100 - 200 Metre Arası",Halk Plajı,Yok,"1","1","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
26,Nirvana Mediterranean Excellence,"133.851,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04259/1050X700/tsr04259638367808477840573.jpg,"8,1",+33000,Antalya - Kemer-Beldibi ,"36 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"8","1","1","1","12","2","1","16","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
180,Rosy Hotel,"16.000,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/05226/tsr05226635671188201097218.jpg,"7,3","15000-17000",Marmaris - Merkez ,"85 km, Dalaman HA ","750 Metre ve Üzeri",Yok,Yok,"0","0","1","1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1"
179,Princess Artemisia Bodrum,"84.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00817/1050X700/tsr00817638513928594533269.jpg,"7,7",+33000,Bodrum - Yalıkavak ,"40 km, Milas ",Denize Sıfır,Özel Plaj,Var,"2","0","1","1","1","0","0","3","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","1","0","1","0","1","1"
27,Orange County Alanya,"71.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05847/1050X700/tsr05847638502603084436683.jpg,"7,6",+33000,Antalya - Alanya-Okurcalar ,"90 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"2","1","1","1","2","2","1","7","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1"
257,Latanya Palm Hotel,"18.543,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/02034/tsr02034637051789683839947.jpg,"8,1","17000-19000",Antalya - Antalya Merkez-Muratpaşa ,"8 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","1","0","1","0","1","1","1","0","0","1","1","0","1","1","0","1","0","1","0","0","0","1","0","1","1","0","1","0"
256,Laren Seaside Hotel Spa,"28.407,82 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10400/1050X700/tsr10400637061501460527178.jpg,,"27000-29000",Antalya - Lara ,"7 km, Antalya HA ",No Info,Özel Plaj,Yok,"0","0","1","1","1","0","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","0","1","0","1","0","1","0","1"
