id,otel_ad,fiyat,imageurl,score,bolge,hava_alanina_uzakligi,denize_uzakligi,plaj,iskele,a_la_carte_restoran,asansor,acik_restoran,kapali_restoran,acik_havuz,kapali_havuz,bedensel_engelli_odasi,bar,su_kaydiragi,balo_salonu,kuafor,otopark,market,sauna,doktor,beach_voley,fitness,canli_eglence,wireless_internet,animasyon,sorf,parasut,arac_kiralama,kano,spa,masaj,masa_tenisi,cocuk_havuzu,cocuk_parki
424,Hotel Finike Marine,5777.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/07599/1050X700/tsr07599638403772410821320.jpg,,Antalya Finike ,120,300.0,,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
426,Hotel Paris Prestige,8352.0,https://cdn.tatilsepeti.com/Files/TesisResim/09395/tsr09395637019190592712023.jpg,8.3,İzmir Alsancak ,12,,,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
427,Hotel Royal Hill,9982.0,https://cdn.tatilsepeti.com/Files/TesisResim/02556/tsr02556635804144977964502.jpg,,Antalya Konyaaltı ,15,100.0,-1.0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
325,Fun And Sun Club Saphire,12920.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/07791/1050X700/tsr07791637732181013351442.jpg,7.4,Antalya Kemer Tekirova ,73,0.0,2.0,0,3,0,1,1,1,1,0,5,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0
825,Göbene Otel Alaçatı,15316.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/08147/1050X700/tsr08147637306008817298425.jpg,1.0,Çeşme Alaçatı ,0,,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Lord Marina Hotel Bungalows,13600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11464/1050X700/tsr11464637540249473656247.jpg,6.8,Antalya Alanya ,15,0.0,2.0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
824,Carmen Suite Hotel,5294.1,https://cdn.tatilsepeti.com/Files/Images/Tesis/11054/1050X700/tsr11054637667849311707199.jpg,,Antalya Alanya ,120,400.0,-1.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0
579,Maison Green Hill,10500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11711/1050X700/tsr11711638168175249650084.jpg,,Antalya Manavgat ,74,,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
428,Hotel Torbahan Beach Resort,20973.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/00436/1050X700/tsr00436637518441596558640.jpg,7.1,Bodrum Torba ,30,0.0,,1,1,0,1,1,1,0,0,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
429,İntermar Marmaris,4000.0,https://cdn.tatilsepeti.com/Files/TesisResim/09368/tsr09368636905054262574779.jpg,,Marmaris Merkez ,95,50.0,-1.0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
578,Lvzz Hotel Residencess Spa,14000.0,https://cdn.tatilsepeti.com/Files/TesisResim/03088/tsr03088636221667870843822.jpg,0.9,Bodrum Bodrum Merkez ,36,750.0,,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
908,Villa Saray,10200.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03587/1050X700/tsr03587638506143457112497.jpg,6.7,Çeşme Ilıca ,85,500.0,-1.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
611,Casa Luna Hotel Alaçatı,20384.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10697/1050X700/tsr10697637166363075498543.jpg,,Çeşme Alaçatı ,80,750.0,,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
826,Jasmin Elite Residence Spa,13733.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/07137/1050X700/tsr07137637534140855345137.jpg,0.9,Bodrum Gümbet ,36,50.0,-1.0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
613,Doğanın Ruhu Otel Bungalow,7940.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11999/1050X700/tsr11999637731923410057268.jpg,0.9,Antalya Kaş ,230,,,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
612,Çeşme Marina Konuk Evi,20173.8,https://cdn.tatilsepeti.com/Files/TesisResim/03253/tsr03253635912366287450138.jpg,,Çeşme Çeşme Merkez ,93,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
829,Zena Hotel Bodrum,6860.0,https://cdn.tatilsepeti.com/Files/TesisResim/04514/tsr04514635494156579876250.jpg,6.7,Bodrum Güvercinlik ,15,0.0,2.0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
828,Serin Otel,10000.0,https://cdn.tatilsepeti.com/Files/TesisResim/07907/tsr07907637045137514184213.jpg,0.9,İzmir Urla ,48,,-1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
831,777 Alaçatı,16000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11786/1050X700/tsr11786637642128901043717.jpg,,Çeşme Alaçatı ,76,,,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
827,L`olive Homes Marmaris,13915.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/11917/1050X700/tsr11917637690375609955504.jpg,,Marmaris Siteler ,95,50.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
830,1882 Alaçatı,13780.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/12508/1050X700/tsr12508637915866792074188.jpg,,Çeşme Alaçatı ,0,,-1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
832,Adacan Alaçatı,14875.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11371/1050X700/tsr11371637578348557876503.jpg,,Çeşme Alaçatı ,85,,-1.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
834,Alacope Alaçatı,12000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13890/1050X700/tsr13890638474089278015046.jpg,,Çeşme Alaçatı ,0,,-1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
833,Ahsen Hotel,3291.7,https://cdn.tatilsepeti.com/Files/Images/Tesis/08980/1050X700/tsr08980637337082601808111.jpg,7.9,Antalya Antalya Merkez ,8,750.0,,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
614,Dream Town Hotel,5040.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11683/1050X700/tsr11683637591090061341721.jpg,7.3,Antalya Kemer Tekirova ,75,300.0,2.0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1
835,Alaçatı Balbadem Otel,11885.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/04028/1050X700/tsr04028637336911347607039.jpg,9.1,Çeşme Alaçatı ,85,750.0,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
836,Alaçatı Cadde 75 Luxury +18 Adult,21560.0,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Riva Alaçatı,8000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11707/1050X700/tsr11707637604865045779642.jpg,,Çeşme Alaçatı ,85,,-1.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
895,Regulus Beach Resort,7600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13719/1050X700/tsr13719638503458665125647.jpg,,Bodrum Gümbet ,55,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
616,Kemerlihan Deluxe Hotel,3750.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04012/1050X700/tsr04012637337820947798477.jpg,7.9,Çeşme Alaçatı ,110,750.0,,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
615,Elegance East Hotel,6641.1,https://cdn.tatilsepeti.com/Files/TesisResim/03616/tsr03616635492404906678750.jpg,9.3,Antalya Muratpaşa ,15,300.0,2.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
897,Sakız Kızı Alaçatı Butik Otel,5500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11815/1050X700/tsr11815637898623472155258.jpg,,Çeşme Alaçatı ,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
617,Kimera Lounge Hotel Çıralı,9040.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05096/1050X700/tsr05096638458630948169904.jpg,9.7,Antalya Çıralı ,100,100.0,2.0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
838,Alaçatı Sörf Hotel,9350.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03487/1050X700/tsr03487637336287285947811.jpg,8.9,Çeşme Alaçatı ,70,750.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
844,Apaz Alaçatı,13600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11582/1050X700/tsr11582637583615909115856.jpg,,Çeşme Alaçatı ,85,,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,Alaçatı Otel Rebetiko,5950.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11588/1050X700/tsr11588637551702492372895.jpg,,Çeşme Alaçatı ,85,750.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
847,Aybel İnn Hotel,4725.5,https://cdn.tatilsepeti.com/Files/Images/Tesis/13018/1050X700/tsr13018638164543952555228.jpg,0.7,Antalya Kemer Beldibi ,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Antalya Business Hotel,13017.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/11357/1050X700/tsr11357637403518506671456.jpg,,Antalya Antalya Merkez ,13,750.0,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
842,Anchor Alaçatı,7000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11581/1050X700/tsr11581637544371592101395.jpg,,Çeşme Alaçatı ,85,,-1.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
839,Alaçatı Xl Luxury,7608.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/12291/1050X700/tsr12291637864186174822495.jpg,,Çeşme Alaçatı ,85,200.0,-1.0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
846,Aslı Bungalow,12600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12594/1050X700/tsr12594637958122975707108.jpg,,Antalya Demre ,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,Anar Hotel,18000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10052/1050X700/tsr10052637864947546242927.jpg,7.1,Bodrum Torba ,33,50.0,2.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
840,Alya Sierra Villa Hotel,10000.0,https://cdn.tatilsepeti.com/Files/TesisResim/07694/tsr07694636650205353091026.jpg,,Bodrum Torba ,28,750.0,-1.0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
845,Artof Alaçatı,10000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11604/1050X700/tsr11604637577572784370419.jpg,,Çeşme Alaçatı ,85,,-1.0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
848,Bayındır Palme Hotel,4866.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/06722/1050X700/tsr06722638193987516550841.jpg,,Antalya Antalya Merkez Muratpaşa ,13,750.0,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
621,Tema 242 Hotel,2113.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/11748/1050X700/tsr11748637617028211060433.jpg,,Antalya Lara ,16,,-1.0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
849,Bedroom Alaçatı,5750.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12026/1050X700/tsr12026638245813856775102.jpg,,Çeşme Alaçatı ,70,,-1.0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,Bodrum Kayası Dağ Oteli,9000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12160/1050X700/tsr12160637816480152705241.jpg,,Antalya Belek Serik ,50,,,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
850,Bo Alaçatı,13000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12952/1050X700/tsr12952638146428164260842.jpg,,Çeşme Alaçatı ,0,,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Veltur Turiya Hotel Spa,11600.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03524/1050X700/tsr03524637338745620402363.jpg,7.1,Bodrum Turgutreis ,80,,2.0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1
624,Ada Capra Otel,14599.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/13668/1050X700/tsr13668638394718646206539.jpg,,Marmaris Orhaniye ,125,0.0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
852,Boulevard Hotel,7480.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/08073/1050X700/tsr08073637592047532303062.jpg,,Antalya Alanya ,110,50.0,,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1
626,Adrasan La Casita Boutique Hotel,8800.0,https://cdn.tatilsepeti.com/Files/TesisResim/08895/tsr08895636867763971654152.jpg,,Antalya Adrasan ,100,200.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
898,Sonnen Hotel,9963.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/04023/1050X700/tsr04023638430005586812137.jpg,7.5,Marmaris Merkez ,95,50.0,-1.0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
623,3 House Apart,23920.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11098/1050X700/tsr11098637292138811206652.jpg,,Antalya Kaş ,0,,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625,Adil Butik Otel,15294.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/13922/1050X700/tsr13922638479165311290473.jpg,,Didim Mavişehir ,64,,-1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
899,Şifne Thermal Hotel,14000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11272/1050X700/tsr11272637367561523831235.jpg,8.5,Çeşme Ilıca ,66,0.0,2.0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
900,Tash Mekan Butik Otel,8500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05320/1050X700/tsr05320637296255299444662.jpg,0.9,Çeşme Alaçatı ,85,750.0,-1.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635,Amour Köy İçi,11996.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12589/1050X700/tsr12589637952032960496908.jpg,,Çeşme Çeşme Merkez ,85,,-1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
631,Alanarin Alaçatı,18200.3,https://cdn.tatilsepeti.com/Files/TesisResim/08223/tsr08223636627892661391824.jpg,0.8,Çeşme Alaçatı ,95,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,Alaçatı Marina Palace,22400.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/03851/1050X700/tsr03851638231276468802441.jpg,8.2,Çeşme Alaçatı ,80,,-1.0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1
634,Alina Otel Kaş,13500.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11923/1050X700/tsr11923637982499153797531.jpg,,Antalya Kaş ,150,100.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Alaçatı Sultan Konak,11509.0,https://cdn.tatilsepeti.com/Files/TesisResim/08556/tsr08556637075314024058687.jpg,,Çeşme Alaçatı ,85,750.0,-1.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
632,Ali`s Boutique Hotel,24000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12201/1050X700/tsr12201637829396729208591.jpg,,Bodrum Ortakent Yahşi ,0,,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
629,Alaçatı Sade Otel,17576.2,https://cdn.tatilsepeti.com/Files/Images/Tesis/06450/1050X700/tsr06450637341410584122546.jpg,9.5,Çeşme Alaçatı ,80,,-1.0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
628,Alaçatı Roka Taş Otel,10000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/09744/1050X700/tsr09744637287722935900906.jpg,7.8,Çeşme Alaçatı ,70,750.0,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,Alice Tatil Evi,16076.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/11983/1050X700/tsr11983638146509306701452.jpg,,Marmaris Selimiye ,134,,,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
854,Buca Residence Otel,7000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/05772/1050X700/tsr05772638197703486995347.jpg,,İzmir Buca ,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Antmare Hotel,21516.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/02510/1050X700/tsr02510638459225727942043.jpg,8.8,Çeşme Alaçatı ,92,0.0,2.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
856,Club Wasa Holiday Village,9253.4,https://cdn.tatilsepeti.com/Files/Images/Tesis/13950/1050X700/tsr13950638496593852720426.jpg,,Antalya Alanya ,0,,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,Boutique Nergiz Hotel,4800.0,https://cdn.tatilsepeti.com/Files/TesisResim/06240/tsr06240637037096940757800.jpg,6.4,Antalya Side ,70,750.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
641,Arts Hotel Bodrum Yalıkavak,6800.0,https://cdn.tatilsepeti.com/Files/TesisResim/09774/tsr09774636970073877221674.jpg,,Bodrum Yalıkavak ,55,0.0,2.0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
640,Aroma Butik Hotel,11200.0,https://cdn.tatilsepeti.com/Files/TesisResim/09888/tsr09888636959508033511086.jpg,6.6,Antalya Side Kızılot ,70,,2.0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
639,Armel Alaçatı,13139.3,https://cdn.tatilsepeti.com/Files/Images/Tesis/13545/1050X700/tsr13545638346364174940913.jpg,,Çeşme Alaçatı ,67,750.0,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
855,Castle Old Town Hotel,8903.6,https://cdn.tatilsepeti.com/Files/Images/Tesis/12125/1050X700/tsr12125637794225880728037.jpg,0.8,Antalya Kaleiçi ,15,200.0,-1.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
642,Aspat Hotel Bodrum Beach Restaurant,48385.9,https://cdn.tatilsepeti.com/Files/Images/Tesis/11691/1050X700/tsr11691637594606325414069.jpg,7.3,Bodrum Akyarlar ,45,200.0,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
857,Coordinat Suits,9890.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/10806/1050X700/tsr10806637197787828475467.jpg,0.8,İzmir Bornova ,28,,,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0
643,Aspen Hotel,6120.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/02135/1050X700/tsr02135637334285113884787.jpg,0.9,Antalya Kaleiçi ,12,,,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
650,Bergama Taşkonak,6200.0,https://cdn.tatilsepeti.com/Files/TesisResim/09848/tsr09848636947251242837344.jpg,,İzmir Bergama ,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
647,Bambu Alaçatı,10000.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12510/1050X700/tsr12510637915827862122631.jpg,,Çeşme Alaçatı ,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
858,Costa Maya Bodrum,8934.7,https://cdn.tatilsepeti.com/Files/Images/Tesis/06830/1050X700/tsr06830637891718414189558.jpg,0.8,Bodrum Bodrum Merkez ,36,100.0,,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0
649,Belsea Hotel,12520.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/10295/1050X700/tsr10295638162922058083441.jpg,7.6,Antalya Kemer Beldibi ,40,200.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
648,Belong Butik Hotel,4796.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13161/1050X700/tsr13161638204574406863602.jpg,,Çeşme Dalyan ,0,,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Avantgarde Refined Yalıkavak,9732.8,https://cdn.tatilsepeti.com/Files/Images/Tesis/04065/1050X700/tsr04065637073418729748752.jpg,0.9,Bodrum Yalıkavak ,50,0.0,2.0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1
653,Bu Bungalow Hotel,8800.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13676/1050X700/tsr13676638400583630242078.jpg,,Antalya Demre ,150,750.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
651,Blue White Hotel,13069.7,https://cdn.tatilsepeti.com/Files/Images/Tesis/08601/1050X700/tsr08601638145667314391280.jpg,,Antalya Çıralı ,110,50.0,2.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
652,Bodrum Marma Otel,5940.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/11213/1050X700/tsr11213637321282264720288.jpg,7.7,Bodrum Bodrum Merkez ,40,750.0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
657,Chez Rumi Butik Otel Şirince,8000.0,https://cdn.tatilsepeti.com/Files/TesisResim/10468/tsr10468637090630642248662.jpg,8.4,İzmir Şirince ,60,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,Dionisus Lara Otel,4896.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/12522/1050X700/tsr12522637948298452910824.jpg,6.7,Antalya Lara ,10,200.0,2.0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
656,Char Me Hotel,18900.0,https://cdn.tatilsepeti.com/Files/Images/Tesis/13393/1050X700/tsr13393638279510866238227.jpg,,Antalya Muratpaşa ,15,100.0,-1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
